 execution time: 4.07ms; select * from `admins` where `name` = "admin" limit 1
 execution time: 0.6ms; select * from `consume_detail` where `date` = "2019-10-26" limit 10 offset 0

 execution time: 0.75ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.36ms; select `id`, `name` from `consume_category`

 execution time: 1.23ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.54ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.49ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.32ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.38ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.29ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.3ms; select `name`, `id` from `consume_category`

 execution time: 1.48ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.54ms; select * from `consume` where `consume`.`id` = "213" limit 1

 execution time: 0.43ms; update `consume` set `amount` = "88079" where `id` = "213"

 execution time: 0.45ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572247803", "2", "易通行", "2019-10-27", "250", "", "213", "良乡南关——房山城关", "花呗")

 execution time: 1.38ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.56ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-26"

 execution time: 0.53ms; select * from `consume_detail` where `date` = "2019-10-26" limit 10 offset 0

 execution time: 0.62ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.3ms; select `id`, `name` from `consume_category`

 execution time: 1.37ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.55ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.46ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.3ms; select `name`, `id` from `consume_category`

 execution time: 2.78ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.35ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.35ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.35ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.5ms; select * from `consume` where `consume`.`id` = "213" limit 1

 execution time: 0.43ms; update `consume` set `amount` = "88329" where `id` = "213"

 execution time: 0.47ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572247829", "2", "易通行", "2019-10-27", "250", "", "213", "房山城关——良乡南关", "花呗")

 execution time: 1.6ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.54ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-26"

 execution time: 0.52ms; select * from `consume_detail` where `date` = "2019-10-26" limit 10 offset 0

 execution time: 0.66ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.3ms; select `id`, `name` from `consume_category`

 execution time: 1.62ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.74ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.56ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.39ms; select `name`, `id` from `consume_category`

 execution time: 3.01ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.51ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.4ms; select `name`, `id` from `consume_category`

 execution time: 1.35ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.5ms; select * from `consume` where `consume`.`id` = "213" limit 1

 execution time: 0.41ms; update `consume` set `amount` = "88579" where `id` = "213"

 execution time: 0.45ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572247865", "2", "易通行", "2019-10-27", "250", "", "213", "良乡南关——房山城关", "花呗")

 execution time: 1.2ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.5ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-26"

 execution time: 0.54ms; select * from `consume_detail` where `date` = "2019-10-26" limit 10 offset 0

 execution time: 0.56ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.31ms; select `id`, `name` from `consume_category`

 execution time: 1.39ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.57ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.51ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.39ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.29ms; select `id`, `name` from `consume_category`

 execution time: 1.48ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.61ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.48ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.3ms; select `name`, `id` from `consume_category`

 execution time: 1.33ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.33ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.32ms; select `name`, `id` from `consume_category`

 execution time: 1.5ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.74ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.43ms; update `consume` set `amount` = "704308" where `id` = "209"

 execution time: 0.45ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572247917", "2", "美丽人生", "2019-10-27", "300", "", "209", "可口可乐", "花呗")

 execution time: 1.38ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.54ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.51ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.52ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.31ms; select `id`, `name` from `consume_category`

 execution time: 1.26ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.5ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.45ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.32ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.35ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.32ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 2.29ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.72ms; select * from `consume` where `consume`.`id` = "213" limit 1

 execution time: 6.41ms; update `consume` set `amount` = "88829" where `id` = "213"

 execution time: 0.51ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572247946", "2", "易通行", "2019-10-27", "250", "", "213", "房山城关——良乡难关", "花呗")

 execution time: 2.58ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.55ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.52ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.53ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.34ms; select `id`, `name` from `consume_category`

 execution time: 1.44ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.42ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.51ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.33ms; select `name`, `id` from `consume_category`

 execution time: 1.68ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.38ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.33ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.31ms; select `name`, `id` from `consume_category`

 execution time: 1.31ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.51ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.44ms; update `consume` set `amount` = "704608" where `id` = "209"

 execution time: 0.46ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572247991", "2", "郭春秀", "2019-10-27", "300", "", "209", "红薯", "花呗")

 execution time: 1.27ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.54ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.54ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.54ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.31ms; select `id`, `name` from `consume_category`

 execution time: 2.04ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.56ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.45ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.31ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.33ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.34ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.32ms; select `name`, `id` from `consume_category`

 execution time: 1.5ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.51ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.42ms; update `consume` set `amount` = "705908" where `id` = "209"

 execution time: 0.46ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248024", "2", "陈虎", "2019-10-27", "1300", "", "209", "瓜子、核桃", "花呗")

 execution time: 1.35ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.56ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.53ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.54ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.31ms; select `id`, `name` from `consume_category`

 execution time: 1.31ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.51ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.48ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.3ms; select `name`, `id` from `consume_category`

 execution time: 1.45ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.43ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.39ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.51ms; select `name`, `id` from `consume_category`

 execution time: 1.27ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.52ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.41ms; update `consume` set `amount` = "706758" where `id` = "209"

 execution time: 0.75ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248073", "2", "刘超林", "2019-10-27", "850", "", "209", "苹果、橘子", "花呗")

 execution time: 1.28ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.54ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.54ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.53ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.31ms; select `id`, `name` from `consume_category`

 execution time: 1.35ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.54ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.45ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.36ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.34ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.29ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.27ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.5ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.44ms; update `consume` set `amount` = "706858" where `id` = "209"

 execution time: 0.44ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248099", "2", "李卫东", "2019-10-27", "100", "", "209", "青菜", "花呗")

 execution time: 1.26ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.52ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.56ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.57ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.29ms; select `id`, `name` from `consume_category`

 execution time: 1.3ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.51ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.5ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.32ms; select `name`, `id` from `consume_category`

 execution time: 2.43ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.32ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.32ms; select `name`, `id` from `consume_category`

 execution time: 1.91ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.52ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.44ms; update `consume` set `amount` = "708248" where `id` = "209"

 execution time: 0.51ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248131", "2", "客满多超市", "2019-10-27", "1390", "", "209", "鸡蛋", "花呗")

 execution time: 1.56ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.71ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.74ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.57ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.32ms; select `id`, `name` from `consume_category`

 execution time: 1.43ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.53ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.45ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.32ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.32ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.32ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.3ms; select `name`, `id` from `consume_category`

 execution time: 1.45ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.51ms; select * from `consume` where `consume`.`id` = "211" limit 1

 execution time: 0.42ms; update `consume` set `amount` = "124862" where `id` = "211"

 execution time: 0.46ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248166", "2", "阿里健康大药房", "2019-10-27", "890", "", "211", "口罩", "花呗")

 execution time: 1.72ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.45ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-27"

 execution time: 0.64ms; select * from `consume_detail` where `date` = "2019-10-27" limit 10 offset 0

 execution time: 0.56ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.33ms; select `id`, `name` from `consume_category`

 execution time: 1.32ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.56ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.38ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.29ms; select `id`, `name` from `consume_category`

 execution time: 1.37ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.53ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.46ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.32ms; select `name`, `id` from `consume_category`

 execution time: 1.27ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.34ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.32ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.34ms; select `name`, `id` from `consume_category`

 execution time: 1.3ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.53ms; select * from `consume` where `consume`.`id` = "213" limit 1

 execution time: 0.44ms; update `consume` set `amount` = "89229" where `id` = "213"

 execution time: 0.46ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248199", "2", "易通行", "2019-10-28", "400", "", "213", "良乡难关——常营", "花呗")

 execution time: 1.72ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.56ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.51ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.61ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.29ms; select `id`, `name` from `consume_category`

 execution time: 1.83ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.44ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.54ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.27ms; select `name`, `id` from `consume_category`

 execution time: 1.36ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.32ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.3ms; select `name`, `id` from `consume_category`

 execution time: 1.29ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.51ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.43ms; update `consume` set `amount` = "708948" where `id` = "209"

 execution time: 14ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248233", "2", "俊其便利店2店", "2019-10-27", "700", "", "209", "早餐", "花呗")

 execution time: 1.33ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.73ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.58ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.5ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.3ms; select `id`, `name` from `consume_category`

 execution time: 1.87ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.32ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.38ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.34ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.31ms; select `id`, `name` from `consume_category`

 execution time: 1.47ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.48ms; select count(*) as aggregate from `consume_detail`

 execution time: 0.4ms; select * from `consume_detail` limit 10 offset 0

 execution time: 0.39ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.28ms; select `id`, `name` from `consume_category`

 execution time: 1.32ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.33ms; select count(*) as aggregate from `consume_detail`

 execution time: 0.54ms; select * from `consume_detail` limit 10 offset 190

 execution time: 0.4ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.79ms; select `id`, `name` from `consume_category`

 execution time: 1.34ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.58ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.48ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.4ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.32ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.34ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.33ms; select `name`, `id` from `consume_category`

 execution time: 1.97ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.49ms; select * from `consume_detail` where `consume_detail`.`id` = "200" limit 1

 execution time: 0.37ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.48ms; update `consume` set `amount` = "709648" where `id` = "209"

 execution time: 0.43ms; update `consume_detail` set `date` = "2019-10-28", `update_at` = "1572248258", `update_uid` = "2" where `id` = "200"

 execution time: 2.31ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.66ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.85ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.51ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.34ms; select `id`, `name` from `consume_category`

 execution time: 1.32ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.34ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.27ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.4ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.29ms; select `id`, `name` from `consume_category`

 execution time: 1.26ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.52ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.47ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.85ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.28ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.43ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.27ms; select `name`, `id` from `consume_category`

 execution time: 1.41ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.41ms; update `consume` set `amount` = "710968" where `id` = "209"

 execution time: 0.47ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248300", "2", "RedSea", "2019-10-28", "1320", "", "209", "鸡腿面", "花呗")

 execution time: 1.47ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.64ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.54ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.54ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.34ms; select `id`, `name` from `consume_category`

 execution time: 1.38ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.81ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.45ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.29ms; select `name`, `id` from `consume_category`

 execution time: 1.45ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.31ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.3ms; select `name`, `id` from `consume_category`

 execution time: 1.36ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.5ms; select * from `consume` where `consume`.`id` = "223" limit 1

 execution time: 0.46ms; update `consume` set `amount` = "3963" where `id` = "223"

 execution time: 0.5ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248338", "2", "相互宝分摊", "2019-10-28", "3060", "", "223", "10月第2期", "花呗")

 execution time: 1.33ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.56ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.52ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.54ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.31ms; select `id`, `name` from `consume_category`

 execution time: 11.97ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.53ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.5ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.33ms; select `name`, `id` from `consume_category`

 execution time: 1.35ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.48ms; select * from `consume_detail` where `consume_detail`.`id` = "202" limit 1

 execution time: 0.38ms; select * from `consume` where `consume`.`id` = "223" limit 1

 execution time: 0.48ms; update `consume` set `amount` = "4269" where `id` = "223"

 execution time: 0.35ms; update `consume_detail` set `amount` = "306", `update_at` = "1572248344", `update_uid` = "2" where `id` = "202"

 execution time: 1.4ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.5ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.55ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.54ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.29ms; select `id`, `name` from `consume_category`

 execution time: 2.03ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.54ms; select count(*) as aggregate from `consume` where `month` = "2019-10"

 execution time: 0.48ms; select * from `consume` where `month` = "2019-10" limit 20 offset 0

 execution time: 0.3ms; select `name`, `id` from `consume_category`

 execution time: 1.72ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.45ms; select * from `consume` where `consume`.`id` = "213" limit 1

 execution time: 2.01ms; update `consume` set `amount` = "89629" where `id` = "213"

 execution time: 0.46ms; insert into `consume_detail` (`create_at`, `create_uid`, `name`, `date`, `amount`, `voucher`, `consume_id`, `remark`, `label`) values ("1572248366", "2", "易通行", "2019-10-28", "400", "", "213", "常营——良乡难关", "花呗")

 execution time: 1.31ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.56ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-28"

 execution time: 0.52ms; select * from `consume_detail` where `date` = "2019-10-28" limit 10 offset 0

 execution time: 0.54ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.34ms; select `id`, `name` from `consume_category`

 execution time: 1.29ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.3ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.47ms; select exists(select * from `consume` where `month` = "2019-10") as `exists`

 execution time: 0.35ms; select exists(select * from `consume_detail` where `date` like "%2019-10%") as `exists`

 execution time: 0.45ms; select `category_id`, `month`, `id`, `real_amount` from `consume` where `month` = "2019-10"

 execution time: 0.58ms; select `id`, SUM(real_amount) as real_amount, `month` from `consume` where `month` like "%2019%" group by `month`

 execution time: 0.28ms; select `name`, `id` from `consume_category`

 execution time: 0.9ms; select `id`, SUM(amount) as amount, `date` from `consume_detail` where `date` like "%2019-10%" group by `date`

 execution time: 1.34ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.57ms; select count(*) as aggregate from `consume_detail` where `date` = "2019-10-25"

 execution time: 0.84ms; select * from `consume_detail` where `date` = "2019-10-25" limit 10 offset 0

 execution time: 0.4ms; select `month`, `id`, `category_id` from `consume`

 execution time: 0.31ms; select `id`, `name` from `consume_category`

